PC1,PC2,Cluster
2.7112861302140514,-0.3504274909430085,0
1.196270601483504,1.146449070167982,0
2.187743686015334,-0.976863766475694,1
2.173960964853466,2.354205944487292,0
0.7560553807288897,-0.352372259093242,1
0.3928180036541684,2.0360018420249983,0
3.171859429409003,2.2362391142250586,0
0.1111911516549477,-1.4563731514866611,1
3.625069321838621,2.39443462072208,0
-1.069976941192782,4.395753634884454,0
1.0211207291552178,-1.5989418869869336,1
0.7063296821834365,5.281562183918396,0
1.3262307958384756,1.4340824893274593,0
1.7490088033647424,-1.9985386419417592,1
-3.766810105889268,2.4052391678489937,2
0.2612838786777203,-1.582221311002572,1
